symbol,name,country,ipo_date,industry,mkt_cap
MDB,MongoDB Inc,US,2017-10-19,Technology,15120.329617999998
ANET,Arista Networks Inc,US,2014-06-06,Communications,48977.30428099999
XPER,Xperi Inc,US,2022-09-20,Technology,442.30906
WLY,John Wiley & Sons Inc,US,1995-07-12,Media,2102.8972690000005
BJRI,BJ's Restaurants Inc,US,1982-09-16,"Hotels, Restaurants & Leisure",667.0633619999999
DCTH,Delcath Systems Inc,US,2000-10-19,Health Care,56.85023200000001
JBI,Janus International Group Inc,US,2019-12-20,Building,1357.0109630000002
ACAC,Acri Capital Acquisition Corp,US,2022-06-10,,113.419
PCB,PCB Bancorp,US,2003-11-26,Banking,195.678887
RSSS,Research Solutions Inc,US,2009-04-14,Technology,62.995988
TSVT,2Seventy Bio Inc,US,2021-10-18,Biotechnology,502.901363
ALTO,Alto Ingredients Inc,US,2005-03-24,Energy ,102.949225
SCCO,Southern Copper Corp,US,1905-06-18,Metals & Mining,57758.426146000005
CPE,Callon Petroleum Co,US,1994-09-19,Energy ,2180.2986390000005
SIGI,Selective Insurance Group Inc,US,1980-03-17,Insurance,5795.54508
BMY,Bristol-Myers Squibb Co,US,1929-07-05,Pharmaceuticals,148467.40119
MXL,Maxlinear Inc,US,2010-03-24,Semiconductors,2652.947565
PEPG,PepGen Inc,US,2022-05-06,Biotechnology,271.11369899999994
EBIX,Ebix Inc,US,1987-07-01,Technology,403.27912600000013
SNV,Synovus Financial Corp,US,1989-09-12,Banking,4298.108830999999
MTAL,Metals Acquisition Corp,US,2021-07-28,,338.72632400000003
VSCO,Victoria's Secret & Co,US,2021-07-21,Retail,2513.530120000001
OPOF,Old Point Financial Corp,US,1998-01-21,Banking,122.75811999999999
OMC,Omnicom Group Inc,US,1980-03-17,Media,18862.477686000002
GBTG,Global Business Travel Group Inc,US,2020-11-23,"Hotels, Restaurants & Leisure",3108.447987
MYFW,First Western Financial Inc,US,2018-07-19,Banking,177.12593700000002
EWCZ,European Wax Center Inc,US,2021-08-05,Diversified Consumer Services,1257.112862
ELEV,Elevation Oncology Inc,US,2021-06-25,Biotechnology,47.332653
RACY,Relativity Acquisition Corp,US,2022-02-11,,228.6843
ACCD,Accolade Inc,US,2020-07-02,Health Care,988.4440699999997
DORM,Dorman Products Inc,US,1991-03-12,Auto Components,2620.687676
PFMT,Performant Financial Corp,US,2012-08-10,Commercial Services & Supplies,242.371411
WATT,Energous Corp,US,2014-03-28,Electrical Equipment,44.199123
EYEN,Eyenovia Inc,US,2018-01-25,Pharmaceuticals,140.949375
SNSE,Sensei Biotherapeutics Inc,US,2021-02-04,Biotechnology,45.218161
HESM,Hess Midstream LP,US,2017-04-05,Energy ,7046.806072
FBIO,Fortress Biotech Inc,US,2011-11-17,Biotechnology,80.108326
GDNR,Gardiner Healthcare Acquisitions Corp,US,2021-12-22,,112.77187749761221
MBSC,M3-Brigade Acquisition III Corp,US,2021-10-22,,387.374997
BX,Blackstone Inc,US,2007-06-22,Financial Services,98833.89636899998
CLVR,Clever Leaves Holdings Inc,US,2020-12-18,Pharmaceuticals,14.675914
MIR,Mirion Technologies Inc,US,2020-06-29,Electrical Equipment,1855.9522790000005
GL,Globe Life Inc,US,1980-12-31,Insurance,10396.654155000002
CFFE,CF Acquisition Corp VIII,US,2021-03-12,,104.42355
CABO,Cable One Inc,US,2015-06-11,Media,3982.879141999999
OTIS,Otis Worldwide Corp,US,2020-03-18,Machinery,32563.104310000002
LZ,LegalZoom.com Inc,US,2021-06-30,Professional Services,1732.707584
TGL,Treasure Global Inc,US,2022-08-11,Media,28.52540000000001
HXL,Hexcel Corp,US,1980-03-17,Aerospace & Defense,5532.457072
CYRX,Cryoport Inc,US,2015-07-24,Life Sciences Tools & Services,1018.918181
AEZS,Aeterna Zentaris Inc,CA,1995-12-19,Biotechnology,16.607096
CLIN,Clean Earth Acquisitions Corp,US,2022-02-24,,323.77100000000013
SAMA,Schultze Special Purpose Acquisition Corp II,US,2021-10-08,,213.468758
HGV,Hilton Grand Vacations Inc,US,2016-12-13,"Hotels, Restaurants & Leisure",4933.625024
CEIX,CONSOL Energy Inc,US,2017-11-14,Energy ,2060.1438790000007
CNXN,PC Connection Inc,US,1998-03-04,Electrical Equipment,1178.5530450000006
RMD,Resmed Inc,US,1995-06-01,Health Care,32591.853188000005
CDMO,Avid Bioservices Inc,US,1993-10-27,Biotechnology,1263.450544
VIVK,Vivakor Inc,US,2009-08-17,Commercial Services & Supplies,20.232619
AUGX,Augmedix Inc,US,2021-03-04,Health Care,64.009066
HLNE,Hamilton Lane Inc,US,2017-03-01,Financial Services,3814.391686
WETG,WeTrade Group Inc,CN,2020-04-08,Technology,44.668167
SAND,Sandstorm Gold Ltd,CA,2007-08-13,Metals & Mining,2495.344662
DASH,DoorDash Inc,US,2020-12-09,"Hotels, Restaurants & Leisure",23559.002889
TRS,TriMas Corp,US,2007-05-18,Packaging,1114.913754
HOMB,Home BancShares Inc,US,2006-06-23,Banking,4304.254968
USPH,US Physical Therapy Inc,US,1992-05-29,Health Care,1310.1806050000002
HALL,Hallmark Financial Services Inc,US,1989-09-18,Insurance,12.365677999999999
MTTR,Matterport Inc,US,2020-12-15,Technology,791.684198
AMPH,Amphastar Pharmaceuticals Inc,US,2014-06-25,Pharmaceuticals,1890.487547
VEL,Velocity Financial Inc,US,2020-01-17,Financial Services,290.686842
RCMT,R C M Technologies Inc,US,1982-10-26,Professional Services,103.50897899999998
VC,Visteon Corp,US,2011-01-08,Auto Components,4057.6819240000004
VCNX,Vaccinex Inc,US,2018-08-09,Biotechnology,19.957292000000002
TYRA,Tyra Biosciences Inc,US,2021-09-15,Biotechnology,660.731846
INFA,Informatica Inc,US,2021-10-27,Technology,5202.780025
VERU,Veru Inc,US,1990-07-19,Consumer products,85.49642900000002
CCO,Clear Channel Outdoor Holdings Inc,US,2005-11-11,Media,496.536347
GDOT,Green Dot Corp,US,2010-07-22,Financial Services,843.5520720000001
CFFS,CF Acquisition VII Corp,US,2021-12-16,,240.534261
BANR,Banner Corp,US,1995-11-01,Banking,1809.8940969999999
HLT,Hilton Worldwide Holdings Inc,US,2013-12-12,"Hotels, Restaurants & Leisure",37470.956643
PLRX,Pliant Therapeutics Inc,US,2020-06-03,Pharmaceuticals,1524.1798180000005
GRC,Gorman-Rupp Co,US,1980-03-17,Machinery,620.42453
CTVA,Corteva Inc,US,2019-05-24,Chemicals,42613.802837999996
BCC,Boise Cascade Co,US,2013-02-06,Trading Companies & Distributors,2392.066259000001
PCYG,Park City Group Inc,US,1998-11-18,Technology,117.479628
BTCY,Biotricity Inc,US,2015-10-26,Health Care,24.093689
DGII,Digi International Inc,US,1989-10-06,Communications,1182.399959
BFRG,"Bullfrog AI Holdings, Inc.",US,2023-02-14,Health Care,27.73000000000001
MLM,Martin Marietta Materials Inc,US,1994-02-17,Construction,21027.640753
PERF,Perfect Corp,TW,2021-03-01,Technology,728.5049450000001
KOD,Kodiak Sciences Inc,US,2018-10-04,Biotechnology,249.12150800000003
CVGW,Calavo Growers Inc,US,1980-01-16,Food Products,512.940313
HUBG,Hub Group Inc,US,1996-03-13,Logistics & Transportation,2604.276134
MASS,908 Devices Inc.,US,2020-12-18,Electrical Equipment,271.75755
GOSS,Gossamer Bio Inc,US,2019-02-08,Biotechnology,103.53318
WDC,Western Digital Corp,US,1980-03-17,Technology,11224.181342
CLDX,Celldex Therapeutics Inc,US,1986-05-15,Biotechnology,1529.512952
TFPM,Triple Flag Precious Metals Corp,CA,2019-12-11,Metals & Mining,4263.304678000001
XLO,Xilio Therapeutics Inc,US,2021-10-22,Biotechnology,89.00844000000001
BWAC,Better World Acquisition Corp,US,2020-11-17,,69.8657387380177
ACRS,Aclaris Therapeutics Inc,US,2015-10-07,Pharmaceuticals,608.2398120000001
PNBK,Patriot National Bancorp Inc,US,1994-08-31,Banking,37.31239998206751
SI,Silvergate Capital Corp,US,2019-11-07,Banking,45.271802
PMN,ProMIS Neurosciences Inc,CA,2005-09-30,Biotechnology,57.910165
DTE,DTE Energy Co,US,1949-11-16,Utilities,23417.644903
ISTR,Investar Holding Corp,US,2014-07-01,Banking,135.796759
KVSA,Khosla Ventures Acquisition Co,US,2021-03-04,,461.7235
AVT,Avnet Inc,US,1960-12-30,Electrical Equipment,3953.0764150000014
ADOC,Edoc Acquisition Corp,US,2020-11-10,,52.02583311892642
CLWT,Euro Tech Holdings Company Ltd,HK,1997-03-14,Trading Companies & Distributors,10.051771
IMV,IMV Inc,CA,2007-10-24,Biotechnology,8.315261999999999
ROKU,Roku Inc,US,2017-09-28,Media,8978.207507999998
TRC,Tejon Ranch Co,US,1987-03-20,Real Estate,474.48927199999997
WFG,West Fraser Timber Co Ltd,CA,1986-05-07,Paper & Forest,8114.902526999999
RPM,RPM International Inc,US,1998-01-09,Chemicals,10480.820834
LXRX,Lexicon Pharmaceuticals Inc,US,2000-04-07,Biotechnology,447.28001500000005
AIN,Albany International Corp,US,1987-09-30,Machinery,2844.0589379999997
TCBS,Texas Community Bancshares Inc,US,2021-07-15,Banking,46.08505368451944
VIRT,Virtu Financial Inc,US,2015-04-16,Financial Services,3117.882799
ITI,Iteris Inc,US,1994-01-04,Electrical Equipment,194.622898
MSGS,Madison Square Garden Sports Corp,US,2015-09-17,Media,4638.908952000001
XBIO,Xenetic Biosciences Inc,US,2016-11-07,Biotechnology,6.521636
DHCA,DHC Acquisition Corp,US,2021-03-02,,391.45515799999987
BLND,Blend Labs Inc,US,2021-07-16,Technology,225.36225699999997
GASS,StealthGas Inc,GR,2005-10-06,Energy ,101.23577799999998
SHUA,SHUAA Partners Acquisition Corp I,KY,2022-03-02,,142.467307
CHUY,Chuy's Holdings Inc,US,2012-07-24,"Hotels, Restaurants & Leisure",639.4749879999999
BIOL,BIOLASE Inc,US,1992-11-12,Health Care,6.756767999999999
OSUR,OraSure Technologies Inc,US,1986-11-17,Health Care,503.92426300000005
X,United States Steel Corp,US,1991-04-12,Metals & Mining,5619.773448
NXPI,NXP Semiconductors NV,NL,2010-08-06,Semiconductors,44144.25308499999
CWK,Cushman & Wakefield PLC,GB,2018-08-02,Real Estate,2224.110878
TWST,Twist Bioscience Corp,US,2018-10-31,Biotechnology,785.211767
KSPN,Kaspien Holdings Inc,US,1986-07-24,Technology,3.573629
SUM,Summit Materials Inc,US,2015-03-12,Construction,3057.80997
SBCF,Seacoast Banking Corporation of Florida,US,1984-02-02,Banking,1706.2906739999999
GM,General Motors Co,US,2010-08-20,Automobiles,48240.501204
SLNH,Soluna Holdings Inc,US,1981-04-14,Technology,6.415936
MCBS,Metrocity Bankshares Inc,US,2019-10-03,Banking,408.08183100000014
EDBL,Edible Garden AG Inc,US,2022-05-05,Food Products,3.999186
PKI,PerkinElmer Inc,US,1965-07-06,Life Sciences Tools & Services,16884.85007
HUBB,Hubbell Inc,US,2009-10-29,Electrical Equipment,11860.739279000001
CRD.A,Crawford & Co,US,1989-10-30,Insurance,425.47533900000013
SMRT,SmartRent Inc,US,2021-02-05,Electrical Equipment,504.10948200000007
RSVR,Reservoir Media Inc,US,2020-12-11,Media,408.202181
TU,Telus Corp,CA,1990-01-01,Telecommunication,40235.239342
PANL,Pangaea Logistics Solutions Ltd,US,2013-12-16,Marine,256.081603
MFC,Manulife Financial Corp,CA,1999-09-27,Insurance,46584.726395
MRAI,Marpai Inc,US,2021-10-27,Insurance,18.414820000000002
ENSG,Ensign Group Inc,US,2007-11-12,Health Care,5418.833522999999
UIHC,United Insurance Holdings Corp,US,2007-10-05,Insurance,129.05811
INSG,Inseego Corp,US,2000-11-16,Communications,61.83150899999999
ICFI,ICF International Inc,US,2006-09-28,Professional Services,2040.6814100000001
PFGC,Performance Food Group Co,US,2015-10-01,Retail,9368.421936000002
ASMB,Assembly Biosciences Inc,US,2010-12-17,Biotechnology,44.206828
TBLA,Taboola.com Ltd,IL,2021-06-30,Media,835.143024
WEX,WEX Inc,US,2005-02-16,Financial Services,7754.835724999999
RSG,Republic Services Inc,US,1998-07-01,Commercial Services & Supplies,42886.470828
FTCH,Farfetch Ltd,GB,2018-09-21,Retail,1763.7786030000002
FNVT,Finnovate Acquisition Corp,KY,2021-11-04,,226.6784945078909
PEAR,Pear Therapeutics Inc,US,2021-02-02,Health Care,32.116312
ARTW,Art's Way Manufacturing Co Inc,US,1980-03-17,Machinery,11.794488000000001
ONCY,Oncolytics Biotech Inc,CA,2000-06-01,Biotechnology,93.21843
PETV,PetVivo Holdings Inc,US,2012-07-10,Health Care,31.429145000000002
HSCS,Heart Test Laboratories Inc,US,2022-06-15,Health Care,7.55662
APLT,Applied Therapeutics Inc,US,2019-05-09,Biotechnology,38.996044
AVDX,Avidxchange Holdings Inc,US,2021-10-13,Financial Services,1517.9435119999998
LSEA,Landsea Homes Corp,US,2018-06-20,Consumer products,243.849372
GANX,Gain Therapeutics Inc,US,2021-03-18,Biotechnology,56.921335
MPAA,Motorcar Parts of America Inc,US,1994-03-23,Auto Components,108.37215
YOSH,Yoshiharu Global Co,US,2022-09-09,"Hotels, Restaurants & Leisure",14.880999999999998
DLPN,Dolphin Entertainment Inc,US,2017-12-21,Media,24.103117
EVLO,Evelo Biosciences Inc,US,2018-05-09,Biotechnology,20.522066
ROOT,Root Inc,US,2020-10-28,Insurance,61.053001
CCAP,Crescent Capital BDC Inc,US,2020-02-03,Financial Services,501.44534400000003
AVD,American Vanguard Corp,US,1987-03-03,Chemicals,617.819248
PORT,Southport Acquisition Corp,US,2021-12-10,,297.84999
DRIO,DarioHealth Corp,US,2013-03-08,Health Care,98.05445899999998
PDEX,Pro-Dex Inc,US,1994-05-31,Health Care,59.890978000000004
XEL,Xcel Energy Inc,US,1949-02-28,Utilities,39187.59711499998
EGAN,eGain Corp,US,1999-09-23,Technology,236.168486
XAIR,Beyond Air Inc,US,2019-05-07,Health Care,199.806272
UROY,Uranium Royalty Corp,CA,2019-12-06,Energy ,268.865289
KLAC,KLA Corp,US,1980-10-08,Semiconductors,51882.829954
BNED,Barnes & Noble Education Inc,US,2015-07-23,Retail,82.06266600000001
ERII,Energy Recovery Inc,US,2008-07-02,Machinery,1320.3121640000002
BFC,Bank First Corp,US,2002-01-29,Banking,711.8932689999998
LIBY,Liberty Resources Acquisition Corp,US,2021-11-04,,157.098616
ORGO,Organogenesis Holdings Inc,US,2016-12-02,Biotechnology,285.96414300000004
CUBI,Customers Bancorp Inc,US,2013-05-16,Banking,551.453347
AUD,Audacy Inc,US,1999-01-29,Media,16.104875
GEOS,Geospace Technologies Corp,US,1997-11-21,,108.85589899999998
SWSS,Springwater Special Situations Corp,US,2021-08-26,,230.43886099999997
RNXT,RenovoRx Inc,US,2021-08-17,Biotechnology,25.663264
PRTA,Prothena Corporation PLC,IE,2012-12-21,Biotechnology,2593.003628
SCPL,Sciplay Corp,US,2019-05-03,Media,2099.909283
MRNS,Marinus Pharmaceuticals Inc,US,2014-07-31,Pharmaceuticals,327.293118
ENTG,Entegris Inc,US,2000-07-11,Semiconductors,11178.197384000001
RJF,Raymond James Financial Inc,US,1983-07-01,Financial Services,19241.659054
MRO,Marathon Oil Corp,US,1965-11-26,Energy ,16068.774828999998
EDIT,Editas Medicine Inc,US,2016-02-03,Biotechnology,477.27368099999995
SU,Suncor Energy Inc,CA,1997-04-18,Energy ,56379.621164
NRDY,Nerdy Inc,US,2020-11-27,Diversified Consumer Services,652.455991
PRCT,PROCEPT BioRobotics Corp,US,2021-09-15,Health Care,1493.583377
APTM,Alpha Partners Technology Merger Corp,US,2021-07-30,,371.904688
NSPR,InspireMD Inc,IL,2013-04-12,Health Care,9.076047
ATNF,180 Life Sciences Corp,US,2017-06-07,Biotechnology,4.608695
OLED,Universal Display Corp,US,1992-05-14,Semiconductors,7094.7593019999995
FA,First Advantage Corp,US,2021-06-23,Professional Services,1915.1651129999998
RRR,Red Rock Resorts Inc,US,2016-04-27,"Hotels, Restaurants & Leisure",4539.556141
SKWD,Skyward Specialty Insurance Group Inc,US,2023-01-13,Insurance,779.1459999999997
DARE,Dare Bioscience Inc,US,2014-04-10,Pharmaceuticals,83.60224000000001
NUZE,NuZee Inc,US,2012-09-14,Food Products,5.443644
ETWO,E2open Parent Holdings Inc,US,2020-04-24,Technology,2090.0270249999994
CLW,Clearwater Paper Corp,US,2008-12-05,Paper & Forest,545.7664919999999
FORA,Forian Inc,US,2021-03-03,Health Care,110.051828
AUUD,Auddia Inc,US,2021-02-17,Technology,6.656667
ERIE,Erie Indemnity Co,US,1995-10-02,Insurance,10815.967930999996
NAUT,Nautilus Biotechnology Inc,US,2020-08-07,Life Sciences Tools & Services,328.39863100000014
OSCR,Oscar Health Inc,US,2021-03-03,Insurance,1181.3429939999999
ROCG,Roth CH Acquisition IV Co,US,2021-08-10,,59.83342199999999
VST,Vistra Corp,US,2016-09-28,Utilities,9181.573664
EB,Eventbrite Inc,US,2018-09-20,Media,828.9973269999999
PSN,Parsons Corp,US,2019-05-08,Aerospace & Defense,4801.97753
VERI,Veritone Inc,US,2017-05-12,Technology,188.637476
JILL,JJill Inc,US,2017-03-09,Retail,275.109356
SKYT,Skywater Technology Inc,US,2021-04-21,Semiconductors,439.496532
NRGV,Energy Vault Holdings Inc,US,2021-03-29,Electrical Equipment,244.734961
LUMO,Lumos Pharma Inc,US,2011-11-11,Biotechnology,26.877084000000004
ETR,Entergy Corp,US,1949-05-31,Utilities,23458.64781
ADCT,ADC Therapeutics SA,CH,2020-05-15,Biotechnology,164.510747
SPNT,Siriuspoint Ltd,BM,2013-08-15,Insurance,1334.775725
VET,Vermilion Energy Inc,CA,1996-06-27,Energy ,2898.904871
HTOO,Fusion Fuel Green PLC,IE,2020-12-10,Electrical Equipment,34.889378
PRVB,Provention Bio Inc,US,2018-07-24,Pharmaceuticals,2301.2797379999997
ASCA,A SPAC I Acquisition Corp,HK,2022-02-15,,56.11455300000001
NOVA,Sunnova Energy International Inc,US,2019-07-25,Utilities,1694.276337
SABS,SAB Biotherapeutics Inc,US,2021-01-12,Biotechnology,20.693322
APO,Apollo Global Management Inc,US,2011-03-29,Financial Services,34735.61127
GMFI,Aetherium Acquisition Corp,US,2021-12-30,,155.294467
NXGN,NextGen Healthcare Inc,US,1985-12-01,Health Care,1142.8330479999995
MLR,Miller Industries Inc,US,1994-08-02,Machinery,386.569998
FOX,Fox Corp,US,2019-02-27,Media,17237.068438
KR,Kroger Co,US,1928-01-26,Retail,34811.527811
DAL,Delta Air Lines Inc,US,2007-04-26,Airlines,21603.329152000002
INDP,Indaptus Therapeutics Inc,US,2012-09-07,Biotechnology,14.533810999999998
CENT,Central Garden & Pet Co,US,1993-07-16,Consumer products,2098.303835
RGTI,Rigetti Computing Inc,US,2021-03-02,Semiconductors,77.78045500000002
ESNT,Essent Group Ltd,BM,2013-10-31,Financial Services,4300.055739999999
CMCSA,Comcast Corp,US,1972-06-29,Media,158903.15206399994
AC,Associated Capital Group Inc,US,2015-11-09,Financial Services,798.375951
SNCR,Synchronoss Technologies Inc,US,2000-09-19,Technology,85.362997
LASE,Laser Photonics Corp,US,2022-09-30,Machinery,28.5199
BRCC,BRC Inc,US,2021-04-19,Food Products,1080.49445
LIQT,LiqTech International Inc,DK,2011-08-23,Machinery,20.344987
CLF,Cleveland-Cliffs Inc,US,1960-07-27,Metals & Mining,8885.228786
UPWK,Upwork Inc,US,2018-10-03,Professional Services,1368.475157
AKBA,Akebia Therapeutics Inc,US,2014-03-20,Biotechnology,99.493949
CHNR,China Natural Resources Inc,HK,1995-08-07,Metals & Mining,19.245597
CLRO,Clearone Inc,US,1989-03-03,Communications,31.861171000000002
NOV,Nov Inc,US,1996-10-29,,7074.895629000001
ERAS,Erasca Inc,US,2021-07-15,Biotechnology,451.76696799999996
VSTM,Verastem Inc,US,2011-11-08,Biotechnology,83.427077
BA,Boeing Co,US,1934-09-05,Aerospace & Defense,126449.893508
ADI,Analog Devices Inc,US,1979-04-03,Semiconductors,94680.413098
KAL,Kalera PLC,US,2022-06-30,Food Products,1.920246
H,Hyatt Hotels Corp,US,2009-11-05,"Hotels, Restaurants & Leisure",11486.909190000002
HRTG,Heritage Insurance Holdings Inc,US,2014-05-23,Insurance,73.60920900000002
PWR,Quanta Services Inc,US,1998-02-12,Construction,22914.80326
PDSB,PDS Biotechnology Corp,US,2015-10-01,Biotechnology,178.50417200000004
TSBK,Timberland Bancorp Inc,US,1998-01-13,Banking,220.848231
UWMC,UWM Holdings Corp,US,2020-01-24,Financial Services,8262.989411
NEXT,NextDecade Corp,US,2015-03-24,Energy ,716.732226
CNTX,Context Therapeutics Inc,US,2021-10-20,Pharmaceuticals,9.579632
GOEV,Canoo Inc,US,2019-03-05,Automobiles,246.5531
SFNC,Simmons First National Corp,US,1985-03-14,Banking,2162.8881299999994
BC,Brunswick Corp,US,1907-12-31,Leisure Products,5422.477025999999
FBP,First Bancorp,PR,1987-01-13,Banking,2029.785896
COOL,Corner Growth Acquisition Corp,US,2020-12-17,,503.49998499999987
PAVM,PAVmed Inc,US,2016-07-27,Health Care,36.021646000000004
FRBA,FIRST BANK (Hamilton),US,2007-03-27,Banking,198.850812
SASI,Sigma Additive Solutions Inc,US,2002-05-17,Technology,5.2786290000000005
MUSA,Murphy Usa Inc,US,2013-08-19,Retail,5510.086030999999
WMG,Warner Music Group Corp,US,2020-06-03,Media,16272.712452000002
MODG,Topgolf Callaway Brands Corp,US,1992-02-28,Leisure Products,3835.723155000001
RGNX,Regenxbio Inc,US,2015-09-17,Biotechnology,802.773722
SOI,Solaris Oilfield Infrastructure Inc,US,2017-05-12,,392.43010099999987
TTEK,Tetra Tech Inc,US,1977-01-07,Commercial Services & Supplies,7411.739864999999
NEXI,Neximmune Inc,US,2021-02-12,Biotechnology,10.431381
BLNG,Belong Acquisition Corp,US,2021-07-27,,197.09624597219462
CBU,Community Bank System Inc,US,1985-11-26,Banking,2642.970347
LAB,Standard BioTools Inc,US,2011-02-10,Life Sciences Tools & Services,141.524426
